NEW JERSEY CONGRESSIONAL DISTRICTS BY ZIP CODE TABULATION AREA (ZCTA)
State,ZCTA,CongressionalDistrict
34,07424,11
34,07430,05
34,07432,05
34,07435,05
34,07435,11
34,07436,05
34,07438,05
34,07438,11
34,07439,11
34,07440,11
34,07442,11
34,07444,11
34,07446,05
34,07450,05
34,07452,05
34,07456,05
34,07457,11
34,07458,05
34,07460,05
34,07460,11
34,07461,05
34,07462,05
34,07463,05
34,07465,05
34,07465,11
34,07470,11
34,07480,05
34,07481,05
34,07495,05
34,07501,09
34,07502,09
34,07503,09
34,07504,09
34,07505,09
34,07506,09
34,07508,09
34,07508,11
34,07512,11
34,07513,09
34,07514,09
34,07522,09
34,07524,09
34,07601,05
34,07603,05
34,07604,09
34,07605,09
34,07606,09
34,07607,05
34,07608,09
34,07620,05
34,07621,05
34,07624,05
34,07626,09
34,07627,05
34,07628,05
34,07630,05
34,07631,09
34,07632,09
34,07640,05
34,07641,05
34,07642,05
34,07643,09
34,07644,05
34,07645,05
34,07646,05
34,07647,05
34,07648,05
34,07649,05
34,07650,09
34,07652,05
34,07656,05
34,07657,09
34,07660,09
34,07661,05
34,07662,05
34,07663,09
34,07666,05
34,07666,09
34,07670,05
34,07670,09
34,07675,05
34,07676,05
34,07677,05
34,07701,04
34,07701,06
34,07702,04
34,07703,04
34,07703,06
34,07704,04
34,07711,04
34,07711,06
34,07712,04
34,07712,06
34,07716,06
34,07717,04
34,07718,06
34,07719,04
34,07720,04
34,07721,06
34,07722,04
34,07723,04
34,07723,06
34,07724,04
34,07726,04
34,07726,06
34,07727,04
34,07728,04
34,07730,04
34,07730,06
34,07731,04
34,07732,06
34,07733,04
34,07733,06
34,07734,06
34,07735,06
34,07737,06
34,07738,04
34,07739,04
34,07740,04
34,07740,06
34,07746,06
34,07747,06
34,07747,12
34,07748,04
34,07748,06
34,07750,06
34,07751,06
34,07753,04
34,07755,04
34,07756,04
34,07757,06
34,07758,06
34,07760,04
34,07760,06
34,07762,04
34,07764,06
34,07801,07
34,07801,11
34,07803,07
34,07820,05
34,07821,05
34,07821,11
34,07822,05
34,07823,05
34,07825,05
34,07826,05
34,07827,05
34,07828,07
34,07830,07
34,07832,05
34,07833,05
34,07834,11
34,07836,07
34,07838,05
34,07840,05
34,07840,07
34,07842,11
34,07843,11
34,07846,05
34,07847,07
34,07848,05
34,07849,11
34,07850,07
34,07851,05
34,07852,07
34,07853,07
34,07856,07
34,07857,07
34,07860,05
34,07863,05
34,07865,05
34,07865,07
34,07866,07
34,07866,11
34,07869,07
34,07869,11
34,07870,07
34,07871,11
34,07874,05
34,07874,11
34,07876,07
34,07878,11
34,07880,05
34,07881,05
34,07882,05
34,07882,07
34,07885,07
34,07885,11
34,07901,07
34,07920,07
34,07920,11
34,07921,07
34,07922,07
34,07924,07
34,07926,11
34,07927,11
34,07928,11
34,07930,07
34,07931,07
34,07931,11
34,07932,11
34,07933,07
34,07934,07
34,07935,11
34,07936,11
34,07939,07
34,07940,11
34,07945,11
34,07946,07
34,07950,11
34,07960,11
34,07961,11
34,07970,11
34,07974,07
34,07976,11
34,07977,07
34,07979,07
34,07980,07
34,07981,11
34,08001,02
34,08002,01
34,08003,01
34,08004,01
34,08004,02
34,08005,02
34,08005,03
34,08006,02
34,08006,03
34,08007,01
34,08008,02
34,08008,03
34,08009,01
34,08009,02
34,08010,03
34,08011,03
34,08012,01
34,08014,01
34,08015,03
34,08016,03
34,08019,02
34,08019,03
34,08020,01
34,08020,02
34,08021,01
34,08022,03
34,08023,02
34,08026,01
34,08027,01
34,08028,01
34,08028,02
34,08029,01
34,08030,01
34,08031,01
34,08033,01
34,08034,01
34,08035,01
34,08036,03
34,08037,01
34,08037,02
34,08038,02
34,08039,02
34,08041,03
34,08042,03
34,08043,01
34,08045,01
34,08046,03
34,08048,03
34,08049,01
34,08050,02
34,08050,03
34,08051,01
34,08051,02
34,08052,01
34,08052,03
34,08053,03
34,08054,03
34,08055,03
34,08056,01
34,08056,02
34,08057,03
34,08059,01
34,08060,03
34,08061,01
34,08062,02
34,08063,01
34,08064,03
34,08065,01
34,08065,03
34,08066,01
34,08067,02
34,08068,03
34,08069,02
34,08070,02
34,08071,01
34,08071,02
34,08072,02
34,08073,03
34,08074,02
34,08075,03
34,08077,03
34,08078,01
34,08079,02
34,08080,01
34,08080,02
34,08081,01
34,08083,01
34,08084,01
34,08085,01
34,08085,02
34,08086,01
34,08087,02
34,08087,03
34,08088,03
34,08089,01
34,08089,02
34,08090,01
34,08091,01
34,08092,02
34,08092,03
34,08093,01
34,08094,01
34,08094,02
34,08095,01
34,08096,01
34,08097,01
34,08098,02
34,08102,01
34,08103,01
34,08104,01
34,08105,01
34,08106,01
34,08107,01
34,08108,01
34,08109,01
34,08110,01
34,08201,02
34,08202,02
34,08203,02
34,08204,02
34,08205,02
34,08210,02
34,08212,02
34,08215,02
34,08217,02
34,08221,02
34,08223,02
34,08224,02
34,08225,02
34,08226,02
34,08230,02
34,08232,02
34,08234,02
34,08240,02
34,08241,02
34,08242,02
34,08243,02
34,08244,02
34,08246,02
34,08247,02
34,08248,02
34,08251,02
34,08260,02
34,08270,02
34,08302,02
34,08310,02
34,08311,02
34,08312,02
34,08314,02
34,08316,02
34,08317,02
34,08318,02
34,08319,02
34,08320,02
34,08321,02
34,08322,02
34,08323,02
34,08324,02
34,08326,02
34,08327,02
34,08328,02
34,08329,02
34,08330,02
34,08332,02
34,08340,02
34,08341,02
34,08343,02
34,08344,02
34,08345,02
34,08346,02
34,08348,02
34,08349,02
34,08350,02
34,08352,02
34,08353,02
34,08360,02
34,08361,02
34,08401,02
34,08402,02
34,08403,02
34,08406,02
34,08501,03
34,08501,04
34,08502,07
34,08505,03
34,08510,04
34,08511,03
34,08512,12
34,08514,04
34,08515,03
34,08518,03
34,08520,04
34,08520,12
34,08525,07
34,08525,12
34,08527,04
34,08528,12
34,08530,07
34,08530,12
34,08533,04
34,08534,12
34,08535,04
34,08536,12
34,08540,07
34,08540,12
34,08542,12
34,08550,12
34,08551,07
34,08553,07
34,08554,03
34,08555,04
34,08558,07
34,08558,12
34,08559,07
34,08560,12
34,08561,04
34,08562,03
34,08608,12
34,08609,04
34,08609,12
34,08610,03
34,08610,04
34,08610,12
34,08611,04
34,08611,12
34,08618,12
34,08619,04
34,08620,03
34,08620,04
34,08628,12
34,08629,04
34,08629,12
34,08638,04
34,08638,12
34,08640,03
34,08641,03
34,08648,12
34,08690,04
34,08690,12
34,08691,04
34,08701,03
34,08701,04
34,08720,04
34,08721,03
34,08722,03
34,08723,03
34,08724,03
34,08724,04
34,08730,04
34,08731,03
34,08732,03
34,08733,04
34,08734,03
34,08735,03
34,08736,04
34,08738,03
34,08740,03
34,08741,03
34,08742,03
34,08742,04
34,08750,04
34,08751,03
34,08752,03
34,08753,03
34,08755,03
34,08757,03
34,08757,04
34,08758,03
34,08759,03
34,08759,04
34,08801,07
34,08802,05
34,08802,07
34,08804,07
34,08805,07
34,08805,12
34,08807,07
34,08808,07
34,08809,07
34,08810,12
34,08812,07
34,08812,12
34,08816,12
34,08817,06
34,08820,06
34,08821,07
34,08822,07
34,08823,12
34,08824,12
34,08825,07
34,08826,07
34,08827,05
34,08827,07
34,08828,12
34,08829,07
34,08830,06
34,08831,12
34,08832,06
34,08833,07
34,08835,12
34,08836,07
34,08837,06
34,08840,06
34,08844,07
34,08846,12
34,08848,07
34,08850,12
34,08852,12
34,08853,07
34,08854,06
34,08857,06
34,08857,12
34,08858,07
34,08859,06
34,08859,12
34,08861,06
34,08863,06
34,08865,05
34,08865,07
34,08867,07
34,08869,07
34,08872,06
34,08873,12
34,08876,07
34,08879,06
34,08879,12
34,08880,12
34,08882,12
34,08884,12
34,08886,07
34,08887,07
34,08889,07
34,08890,12
34,08901,06
34,08901,12
34,08902,12
34,08904,06
